Current V 0,Current V 1,Ship 1 arrival time,Ship 1 teu,Ship 1 waiting cost,Ship 2 arrival time,Ship 2 teu,Ship 2 waiting cost,Ship 3 arrival time,Ship 3 teu,Ship 3 waiting cost,Ship 4 arrival time,Ship 4 teu,Ship 4 waiting cost,Ship 5 arrival time,Ship 5 teu,Ship 5 waiting cost,U,V 0,V 1,X 0,X 1
5,2,0.72,2998,4082,1.92,2316,3141,3.08,2265,3375,3.9,2643,3446,0,0,0,2,5,2,6.453333333333334,7.207166666666668
5,2,0.72,2998,4082,1.92,2316,3141,3.9,2643,3446,4.01,2159,3703,0,0,0,3,2,5,7.397333333333334,7.207166666666668
2,5,0.72,2998,4082,1.92,2316,3141,3.9,2643,3446,4.16,1012,3776,0,0,0,3,2,5,8.813333333333334,8.107166666666668
2,5,0.72,2998,4082,1.92,2316,3141,3.9,2643,3446,4.33,2491,3837,0,0,0,3,2,5,8.813333333333334,8.529166666666669
2,5,0.72,2998,4082,1.92,2316,3141,3.9,2643,3446,4.49,2570,3052,0,0,0,0,6,1,8.813333333333334,9.567166666666669
6,1,1.92,2316,3141,3.9,2643,3446,4.49,2570,3052,4.78,2814,3839,0,0,0,3,6,1,9.855,13.71916666666667
6,1,1.92,2316,3141,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,0,0,0,0,6,1,10.831666666666667,13.71916666666667
6,1,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,5.43,2437,3448,0,0,0,3,5,2,11.635,13.71916666666667
5,2,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,6.19,1393,3145,0,0,0,3,2,5,12.651,12.275416666666668
2,5,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,6.39,2942,4017,0,0,0,3,2,5,14.175,12.855416666666668
2,5,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,6.48,2100,3893,0,0,0,3,2,5,14.175,14.08141666666667
2,5,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,6.9,1172,3766,0,0,0,3,6,1,14.175,14.957416666666669
6,1,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,6.98,2033,3676,0,0,0,3,6,1,14.581666666666667,18.46141666666667
6,1,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,7.29,2405,3398,0,0,0,3,6,1,15.288333333333334,18.46141666666667
6,1,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,7.61,1784,3974,0,0,0,3,5,2,16.123333333333335,18.46141666666667
5,2,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,7.97,2410,3921,0,0,0,3,5,2,16.867333333333335,16.874875000000003
5,2,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,8.32,1457,3961,0,0,0,3,1,6,17.871333333333336,16.874875000000003
1,6,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,8.58,1767,3684,0,0,0,3,1,6,21.887333333333334,17.38154166666667
1,6,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,8.78,2165,3346,0,0,0,3,1,6,21.887333333333334,17.994875000000004
1,6,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,9.04,2377,3517,0,0,0,3,1,6,21.887333333333334,18.74654166666667
1,6,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,9.14,2188,3536,0,0,0,3,2,5,21.887333333333334,19.57154166666667
2,5,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,9.31,2558,3768,0,0,0,3,5,2,20.3169375,20.483541666666667
5,2,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,9.75,2144,3722,0,0,0,3,5,2,21.3829375,21.85154166666667
5,2,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,10.16,1881,4160,0,0,0,3,2,5,22.2769375,21.85154166666667
2,5,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,10.42,1961,3568,0,0,0,3,2,5,23.6179375,22.63554166666667
2,5,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,10.67,1954,3363,0,0,0,3,2,5,23.6179375,23.45354166666667
2,5,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,10.87,1685,3965,0,0,0,3,6,1,23.6179375,24.26754166666667
6,1,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,11.2,1028,3330,0,0,0,3,6,1,24.2029375,27.52354166666667
6,1,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,11.39,1711,3228,0,0,0,3,6,1,24.559604166666666,27.52354166666667
6,1,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,11.59,2055,3241,0,0,0,3,5,2,25.1529375,27.52354166666667
5,2,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,11.75,2472,3985,0,0,0,3,5,2,26.008937500000002,26.041572916666667
5,2,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,11.91,1428,4092,0,0,0,3,1,6,27.038937500000003,26.041572916666667
1,6,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,12.35,1001,4062,0,0,0,3,1,6,31.1589375,26.538239583333333
1,6,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,12.41,1168,3933,0,0,0,3,1,6,31.1589375,26.886572916666665
1,6,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,12.64,1275,3448,0,0,0,3,1,6,31.1589375,27.291572916666667
1,6,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,12.83,1508,3354,0,0,0,3,1,6,31.1589375,27.73490625
1,6,3.9,2643,3446,4.49,2570,3052,5.15,2766,3583,0.0,0,0,0,0,0,0,1,6,31.1589375,28.258239583333335
1,6,4.49,2570,3052,5.15,2766,3583,0.0,0,0,0.0,0,0,0,0,0,1,1,6,31.1589375,29.176572916666668
1,6,4.49,2570,3052,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,6,31.1589375,30.13657291666667
0,0,0.19,2631,3509,0.45,2349,3608,0.52,1953,4358,0.63,2530,3450,0,0,0,0,5,2,0.0,0.0
5,2,0.45,2349,3608,0.52,1953,4358,0.63,2530,3450,0.83,2307,3404,0,0,0,1,1,6,1.286,0.0
1,6,0.45,2349,3608,0.63,2530,3450,0.83,2307,3404,1.08,2013,3536,0,0,0,3,1,6,5.670000000000001,1.1983333333333333
1,6,0.45,2349,3608,0.63,2530,3450,0.83,2307,3404,1.49,1491,3487,0,0,0,3,1,6,5.670000000000001,1.8966666666666665
1,6,0.45,2349,3608,0.63,2530,3450,0.83,2307,3404,2.15,1433,3630,0,0,0,3,1,6,5.670000000000001,2.415
1,6,0.45,2349,3608,0.63,2530,3450,0.83,2307,3404,2.37,1277,3137,0,0,0,3,1,6,5.670000000000001,2.9133333333333336
1,6,0.45,2349,3608,0.63,2530,3450,0.83,2307,3404,2.65,2204,2849,0,0,0,0,2,5,5.670000000000001,3.356666666666667
2,5,0.63,2530,3450,0.83,2307,3404,2.65,2204,2849,2.84,2702,2780,0,0,0,1,5,2,4.291666666666667,4.334666666666667
5,2,0.63,2530,3450,2.65,2204,2849,2.84,2702,2780,2.93,1882,3510,0,0,0,3,5,2,5.253666666666667,5.801666666666667
5,2,0.63,2530,3450,2.65,2204,2849,2.84,2702,2780,3.05,1546,3728,0,0,0,3,2,5,6.0376666666666665,5.801666666666667
2,5,0.63,2530,3450,2.65,2204,2849,2.84,2702,2780,3.18,2950,2990,0,0,0,0,2,5,7.213666666666667,6.445666666666667
2,5,2.65,2204,2849,2.84,2702,2780,3.18,2950,2990,3.46,1034,3682,0,0,0,3,5,2,7.213666666666667,7.499666666666666
5,2,2.65,2204,2849,2.84,2702,2780,3.18,2950,2990,3.74,1581,3988,0,0,0,3,6,1,7.643666666666666,9.080666666666666
6,1,2.65,2204,2849,2.84,2702,2780,3.18,2950,2990,3.89,1741,3466,0,0,0,3,6,1,8.192,10.947666666666667
6,1,2.65,2204,2849,2.84,2702,2780,3.18,2950,2990,3.96,2099,3786,0,0,0,3,5,2,8.797,10.947666666666667
5,2,2.65,2204,2849,2.84,2702,2780,3.18,2950,2990,4.29,2040,3381,0,0,0,3,2,5,9.671000000000001,9.569833333333333
2,5,2.65,2204,2849,2.84,2702,2780,3.18,2950,2990,4.64,1285,2829,0,0,0,3,2,5,10.982000000000001,10.419833333333333
2,5,2.65,2204,2849,2.84,2702,2780,3.18,2950,2990,4.95,1799,3150,0,0,0,3,2,5,10.982000000000001,10.955833333333333
2,5,2.65,2204,2849,2.84,2702,2780,3.18,2950,2990,5.1,1517,3886,0,0,0,3,6,1,10.982000000000001,11.705833333333333
6,1,2.65,2204,2849,2.84,2702,2780,3.18,2950,2990,5.3,2137,3718,0,0,0,3,6,1,11.508666666666668,14.705833333333333
6,1,2.65,2204,2849,2.84,2702,2780,3.18,2950,2990,5.65,1554,3875,0,0,0,3,6,1,12.250333333333336,14.705833333333333
6,1,2.65,2204,2849,2.84,2702,2780,3.18,2950,2990,6.24,2260,3964,0,0,0,3,5,2,12.790333333333336,14.705833333333333
5,2,2.65,2204,2849,2.84,2702,2780,3.18,2950,2990,6.55,2048,3162,0,0,0,3,2,5,13.732333333333337,13.478083333333334
2,5,2.65,2204,2849,2.84,2702,2780,3.18,2950,2990,6.78,2438,3785,0,0,0,3,2,5,15.145333333333337,14.332083333333333
2,5,2.65,2204,2849,2.84,2702,2780,3.18,2950,2990,6.99,2321,3487,0,0,0,3,5,2,15.145333333333337,15.348083333333333
5,2,2.65,2204,2849,2.84,2702,2780,3.18,2950,2990,7.43,2713,3338,0,0,0,3,5,2,16.113333333333337,16.872083333333332
5,2,2.65,2204,2849,2.84,2702,2780,3.18,2950,2990,7.49,1325,3613,0,0,0,3,2,5,17.243333333333336,16.872083333333332
2,5,2.65,2204,2849,2.84,2702,2780,3.18,2950,2990,7.98,2558,3561,0,0,0,3,1,6,18.938333333333336,17.424083333333332
1,6,2.65,2204,2849,2.84,2702,2780,3.18,2950,2990,8.17,2588,3415,0,0,0,3,1,6,21.004583333333343,18.312416666666664
1,6,2.65,2204,2849,2.84,2702,2780,3.18,2950,2990,8.45,2352,3751,0,0,0,3,2,5,21.004583333333343,19.210749999999997
2,5,2.65,2204,2849,2.84,2702,2780,3.18,2950,2990,8.73,2560,3834,0,0,0,3,6,1,19.658500000000004,20.190749999999998
6,1,2.65,2204,2849,2.84,2702,2780,3.18,2950,2990,9.08,1178,3591,0,0,0,3,6,1,20.546833333333336,24.110749999999996
6,1,2.65,2204,2849,2.84,2702,2780,3.18,2950,2990,9.44,2182,3597,0,0,0,3,6,1,20.95516666666667,24.110749999999996
6,1,2.65,2204,2849,2.84,2702,2780,3.18,2950,2990,9.6,2127,3289,0,0,0,3,5,2,21.713500000000003,24.110749999999996
5,2,2.65,2204,2849,2.84,2702,2780,3.18,2950,2990,9.77,2692,3476,0,0,0,3,2,5,22.599500000000003,22.532958333333333
2,5,2.65,2204,2849,2.84,2702,2780,3.18,2950,2990,9.85,1502,3975,0,0,0,3,2,5,23.928500000000003,23.654958333333333
2,5,2.65,2204,2849,2.84,2702,2780,3.18,2950,2990,10.08,1813,3620,0,0,0,3,5,2,23.928500000000003,24.280958333333334
5,2,2.65,2204,2849,2.84,2702,2780,3.18,2950,2990,10.25,2908,3467,0,0,0,0,5,2,24.684500000000003,25.219958333333334
5,2,2.84,2702,2780,3.18,2950,2990,10.25,2908,3467,11.18,1882,4138,0,0,0,3,2,5,25.602500000000003,25.219958333333334
2,5,2.84,2702,2780,3.18,2950,2990,10.25,2908,3467,11.25,1430,3327,0,0,0,3,2,5,26.9795,26.003958333333333
2,5,2.84,2702,2780,3.18,2950,2990,10.25,2908,3467,11.8,2014,3969,0,0,0,3,2,5,26.9795,26.599958333333333
2,5,2.84,2702,2780,3.18,2950,2990,10.25,2908,3467,11.88,2985,3848,0,0,0,3,5,2,26.9795,27.439958333333333
5,2,2.84,2702,2780,3.18,2950,2990,10.25,2908,3467,12.13,1102,4367,0,0,0,3,5,2,28.2235,28.699958333333335
5,2,2.84,2702,2780,3.18,2950,2990,10.25,2908,3467,12.21,2148,3164,0,0,0,3,5,2,28.683500000000002,28.699958333333335
5,2,2.84,2702,2780,3.18,2950,2990,10.25,2908,3467,12.35,1238,3469,0,0,0,3,1,6,29.579500000000003,28.699958333333335
1,6,2.84,2702,2780,3.18,2950,2990,10.25,2908,3467,12.57,1830,3741,0,0,0,3,1,6,33.1635,29.129958333333335
1,6,2.84,2702,2780,3.18,2950,2990,10.25,2908,3467,12.66,2693,3380,0,0,0,3,1,6,33.1635,29.764958333333336
1,6,2.84,2702,2780,3.18,2950,2990,10.25,2908,3467,0.0,0,0,0,0,0,2,1,6,33.1635,30.699958333333335
1,6,2.84,2702,2780,3.18,2950,2990,0.0,0,0,0.0,0,0,0,0,0,0,1,6,33.1635,31.709958333333336
1,6,3.18,2950,2990,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,6,33.1635,32.64829166666667
0,0,0.47,2749,3574,0.64,2650,4029,1.01,1827,3595,1.45,2971,3456,0,0,0,0,5,2,0.0,0.0
5,2,0.64,2650,4029,1.01,1827,3595,1.45,2971,3456,1.89,2265,3639,0,0,0,0,1,6,1.616,0.0
1,6,1.01,1827,3595,1.45,2971,3456,1.89,2265,3639,2.06,2488,3281,0,0,0,0,1,6,6.2,1.56
1,6,1.45,2971,3456,1.89,2265,3639,2.06,2488,3281,2.22,1385,3459,0,0,0,3,1,6,6.200000000000001,2.1950000000000003
1,6,1.45,2971,3456,1.89,2265,3639,2.06,2488,3281,2.4,2059,3682,0,0,0,3,1,6,6.200000000000001,2.701666666666667
1,6,1.45,2971,3456,1.89,2265,3639,2.06,2488,3281,2.72,2870,3570,0,0,0,1,1,6,6.200000000000001,3.416666666666667
1,6,1.45,2971,3456,2.06,2488,3281,2.72,2870,3570,3.0,2136,3338,0,0,0,3,2,5,6.200000000000001,4.203333333333333
2,5,1.45,2971,3456,2.06,2488,3281,2.72,2870,3570,3.19,1782,4341,0,0,0,3,5,2,4.808333333333334,5.093333333333333
5,2,1.45,2971,3456,2.06,2488,3281,2.72,2870,3570,3.64,1708,3211,0,0,0,3,5,2,5.550333333333334,6.428333333333333
5,2,1.45,2971,3456,2.06,2488,3281,2.72,2870,3570,3.8,2586,3700,0,0,0,3,5,2,6.262333333333333,6.428333333333333
5,2,1.45,2971,3456,2.06,2488,3281,2.72,2870,3570,3.9,2609,3336,0,0,0,1,1,6,7.340333333333334,6.428333333333333
1,6,1.45,2971,3456,2.72,2870,3570,3.9,2609,3336,4.02,2578,3393,0,0,0,3,1,6,11.652333333333333,7.291666666666666
1,6,1.45,2971,3456,2.72,2870,3570,3.9,2609,3336,4.13,1613,3998,0,0,0,3,1,6,11.652333333333333,8.186666666666666
1,6,1.45,2971,3456,2.72,2870,3570,3.9,2609,3336,4.27,2578,3557,0,0,0,3,1,6,11.652333333333333,8.746666666666666
1,6,1.45,2971,3456,2.72,2870,3570,3.9,2609,3336,4.72,2262,3722,0,0,0,3,2,5,11.652333333333333,9.641666666666666
2,5,1.45,2971,3456,2.72,2870,3570,3.9,2609,3336,4.99,2048,3082,0,0,0,2,5,2,10.1995,10.583666666666666
5,2,1.45,2971,3456,2.72,2870,3570,4.99,2048,3082,6.1,1832,3017,0,0,0,3,5,2,11.287500000000001,11.996666666666666
5,2,1.45,2971,3456,2.72,2870,3570,4.99,2048,3082,6.23,1978,3502,0,0,0,3,2,5,12.0515,11.996666666666666
2,5,1.45,2971,3456,2.72,2870,3570,4.99,2048,3082,6.31,2272,3422,0,0,0,3,2,5,13.197500000000002,12.820666666666666
2,5,1.45,2971,3456,2.72,2870,3570,4.99,2048,3082,6.47,1061,3432,0,0,0,3,6,1,13.197500000000002,13.766666666666666
6,1,1.45,2971,3456,2.72,2870,3570,4.99,2048,3082,6.73,1577,3915,0,0,0,3,6,1,13.565833333333336,17.550666666666665
6,1,1.45,2971,3456,2.72,2870,3570,4.99,2048,3082,6.93,1291,4030,0,0,0,3,6,1,14.11416666666667,17.550666666666665
6,1,1.45,2971,3456,2.72,2870,3570,4.99,2048,3082,7.07,2178,3942,0,0,0,3,6,1,14.562500000000004,17.550666666666665
6,1,1.45,2971,3456,2.72,2870,3570,4.99,2048,3082,7.22,1817,3668,0,0,0,3,5,2,15.31916666666667,17.550666666666665
5,2,1.45,2971,3456,2.72,2870,3570,4.99,2048,3082,7.4,1979,3197,0,0,0,3,2,5,16.07716666666667,16.056583333333336
2,5,1.45,2971,3456,2.72,2870,3570,4.99,2048,3082,7.7,1487,3802,0,0,0,3,2,5,17.21416666666667,16.880583333333337
2,5,1.45,2971,3456,2.72,2870,3570,4.99,2048,3082,7.86,2040,3691,0,0,0,3,5,2,17.21416666666667,17.50058333333334
5,2,1.45,2971,3456,2.72,2870,3570,4.99,2048,3082,8.23,1228,3587,0,0,0,3,5,2,18.064166666666672,18.430583333333338
5,2,1.45,2971,3456,2.72,2870,3570,4.99,2048,3082,8.75,1832,3915,0,0,0,3,2,5,18.576166666666673,18.430583333333338
2,5,1.45,2971,3456,2.72,2870,3570,4.99,2048,3082,9.05,2319,3274,0,0,0,3,2,5,19.344166666666673,19.194583333333338
2,5,1.45,2971,3456,2.72,2870,3570,4.99,2048,3082,9.24,1822,3545,0,0,0,3,6,1,19.344166666666673,20.16058333333334
6,1,1.45,2971,3456,2.72,2870,3570,4.99,2048,3082,9.5,1252,3132,0,0,0,3,6,1,19.977500000000006,24.02458333333334
6,1,1.45,2971,3456,2.72,2870,3570,4.99,2048,3082,9.82,2792,3465,0,0,0,2,6,1,20.412500000000005,24.02458333333334
6,1,1.45,2971,3456,2.72,2870,3570,9.82,2792,3465,10.0,2193,3774,0,0,0,3,6,1,21.12416666666667,24.02458333333334
6,1,1.45,2971,3456,2.72,2870,3570,9.82,2792,3465,10.14,1658,3726,0,0,0,3,5,2,21.885833333333338,24.02458333333334
5,2,1.45,2971,3456,2.72,2870,3570,9.82,2792,3465,10.2,2494,3843,0,0,0,3,2,5,22.57583333333334,22.574375000000003
2,5,1.45,2971,3456,2.72,2870,3570,9.82,2792,3465,10.44,1135,3779,0,0,0,3,5,2,23.61083333333334,23.614375000000003
5,2,1.45,2971,3456,2.72,2870,3570,9.82,2792,3465,10.74,1994,3514,0,0,0,3,5,2,24.08283333333334,25.174375000000005
5,2,1.45,2971,3456,2.72,2870,3570,9.82,2792,3465,10.85,2288,3642,0,0,0,3,5,2,24.91283333333334,25.174375000000005
5,2,1.45,2971,3456,2.72,2870,3570,9.82,2792,3465,11.01,1590,3532,0,0,0,3,1,6,25.86683333333334,25.174375000000005
1,6,1.45,2971,3456,2.72,2870,3570,9.82,2792,3465,11.17,1993,3610,0,0,0,3,1,6,29.68283333333334,25.72604166666667
1,6,1.45,2971,3456,2.72,2870,3570,9.82,2792,3465,11.26,1847,3597,0,0,0,3,1,6,29.68283333333334,26.417708333333337
1,6,1.45,2971,3456,2.72,2870,3570,9.82,2792,3465,11.37,1511,4124,0,0,0,3,1,6,29.68283333333334,27.059375000000003
1,6,1.45,2971,3456,2.72,2870,3570,9.82,2792,3465,11.67,2962,3435,0,0,0,1,2,5,29.68283333333334,27.584375
2,5,1.45,2971,3456,9.82,2792,3465,11.67,2962,3435,12.12,1592,3350,0,0,0,3,5,2,28.37110416666667,28.780375000000003
5,2,1.45,2971,3456,9.82,2792,3465,11.67,2962,3435,12.26,2310,3503,0,0,0,3,6,1,29.03510416666667,30.574375000000003
6,1,1.45,2971,3456,9.82,2792,3465,11.67,2962,3435,12.33,1877,3434,0,0,0,3,6,1,29.836770833333336,32.77764583333334
6,1,1.45,2971,3456,9.82,2792,3465,11.67,2962,3435,0.0,0,0,0,0,0,1,6,1,30.488437500000003,32.77764583333334
6,1,1.45,2971,3456,11.67,2962,3435,0.0,0,0,0.0,0,0,0,0,0,0,6,1,31.458437500000002,32.77764583333334
6,1,11.67,2962,3435,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,6,1,32.49010416666667,32.77764583333334
0,0,0.06,2366,3633,0.33,1426,4030,0.6,1432,3625,1.26,2050,3594,0,0,0,0,5,2,0.0,0.0
5,2,0.33,1426,4030,0.6,1432,3625,1.26,2050,3594,1.41,2302,3421,0,0,0,0,1,6,1.046,0.0
1,6,0.6,1432,3625,1.26,2050,3594,1.41,2302,3421,1.79,2603,3880,0,0,0,0,1,6,4.989999999999999,0.8250000000000001
1,6,1.26,2050,3594,1.41,2302,3421,1.79,2603,3880,1.9,1608,3850,0,0,0,0,1,6,4.989999999999999,1.3216666666666668
1,6,1.41,2302,3421,1.79,2603,3880,1.9,1608,3850,2.15,2752,3940,0,0,0,2,1,6,4.989999999999999,2.033333333333333
1,6,1.41,2302,3421,1.79,2603,3880,2.15,2752,3940,2.36,2698,3170,0,0,0,1,2,5,4.989999999999999,2.591666666666667
2,5,1.41,2302,3421,2.15,2752,3940,2.36,2698,3170,2.67,1775,3730,0,0,0,3,5,2,3.5116666666666663,3.675666666666667
5,2,1.41,2302,3421,2.15,2752,3940,2.36,2698,3170,2.83,1835,3222,0,0,0,0,5,2,4.251666666666666,5.301666666666667
5,2,2.15,2752,3940,2.36,2698,3170,2.83,1835,3222,3.2,2426,3716,0,0,0,2,5,2,5.211666666666666,5.301666666666667
5,2,2.15,2752,3940,2.36,2698,3170,3.2,2426,3716,3.28,1464,3298,0,0,0,3,1,6,5.975666666666666,5.301666666666667
1,6,2.15,2752,3940,2.36,2698,3170,3.2,2426,3716,3.46,2066,3878,0,0,0,3,1,6,9.031666666666666,5.8100000000000005
1,6,2.15,2752,3940,2.36,2698,3170,3.2,2426,3716,3.66,1247,3298,0,0,0,3,1,6,9.031666666666666,6.526666666666667
1,6,2.15,2752,3940,2.36,2698,3170,3.2,2426,3716,3.86,2914,3512,0,0,0,2,2,5,9.031666666666666,6.960000000000001
2,5,2.15,2752,3940,2.36,2698,3170,3.86,2914,3512,4.06,1470,3681,0,0,0,3,5,2,7.779166666666667,7.970000000000001
5,2,2.15,2752,3940,2.36,2698,3170,3.86,2914,3512,4.25,2509,3372,0,0,0,0,5,2,8.391166666666667,9.485000000000001
5,2,2.36,2698,3170,3.86,2914,3512,4.25,2509,3372,4.44,1243,3621,0,0,0,3,2,5,9.537166666666668,9.485000000000001
2,5,2.36,2698,3170,3.86,2914,3512,4.25,2509,3372,4.54,2766,3904,0,0,0,3,2,5,11.256166666666667,10.003000000000002
2,5,2.36,2698,3170,3.86,2914,3512,4.25,2509,3372,4.95,2724,3480,0,0,0,2,2,5,11.256166666666667,11.155000000000001
2,5,2.36,2698,3170,3.86,2914,3512,4.95,2724,3480,5.09,1036,3493,0,0,0,3,6,1,11.256166666666667,12.201
6,1,2.36,2698,3170,3.86,2914,3512,4.95,2724,3480,5.28,1666,3877,0,0,0,3,6,1,11.616166666666667,16.385
6,1,2.36,2698,3170,3.86,2914,3512,4.95,2724,3480,5.41,1022,2905,0,0,0,3,6,1,12.1945,16.385
6,1,2.36,2698,3170,3.86,2914,3512,4.95,2724,3480,5.52,1929,2712,0,0,0,3,6,1,12.5495,16.385
6,1,2.36,2698,3170,3.86,2914,3512,4.95,2724,3480,6.01,1920,3268,0,0,0,3,6,1,13.2195,16.385
6,1,2.36,2698,3170,3.86,2914,3512,4.95,2724,3480,6.46,1839,3504,0,0,0,3,5,2,13.886166666666666,16.385
5,2,2.36,2698,3170,3.86,2914,3512,4.95,2724,3480,6.78,2703,3024,0,0,0,2,5,2,14.652166666666666,14.80225
5,2,2.36,2698,3170,3.86,2914,3512,6.78,2703,3024,6.95,1047,3883,0,0,0,3,1,6,15.788166666666665,14.80225
1,6,2.36,2698,3170,3.86,2914,3512,6.78,2703,3024,7.08,2398,4404,0,0,0,3,1,6,20.332166666666666,15.165583333333334
1,6,2.36,2698,3170,3.86,2914,3512,6.78,2703,3024,7.17,2387,3701,0,0,0,3,1,6,20.332166666666666,15.998916666666668
1,6,2.36,2698,3170,3.86,2914,3512,6.78,2703,3024,7.63,2086,3517,0,0,0,3,1,6,20.332166666666666,16.827250000000003
1,6,2.36,2698,3170,3.86,2914,3512,6.78,2703,3024,7.88,2075,3655,0,0,0,3,1,6,20.332166666666666,17.552250000000004
1,6,2.36,2698,3170,3.86,2914,3512,6.78,2703,3024,8.6,1695,3520,0,0,0,3,2,5,20.332166666666666,18.272250000000003
2,5,2.36,2698,3170,3.86,2914,3512,6.78,2703,3024,8.85,2439,3851,0,0,0,3,5,2,18.942208333333333,18.978250000000003
5,2,2.36,2698,3170,3.86,2914,3512,6.78,2703,3024,9.06,1718,3217,0,0,0,3,5,2,19.95820833333333,20.037250000000004
5,2,2.36,2698,3170,3.86,2914,3512,6.78,2703,3024,9.23,1103,3256,0,0,0,3,1,6,20.674208333333333,20.037250000000004
1,6,2.36,2698,3170,3.86,2914,3512,6.78,2703,3024,9.37,1617,3563,0,0,0,3,1,6,23.53820833333333,20.420583333333337
1,6,2.36,2698,3170,3.86,2914,3512,6.78,2703,3024,9.73,1074,3633,0,0,0,3,1,6,23.53820833333333,20.982250000000004
1,6,2.36,2698,3170,3.86,2914,3512,6.78,2703,3024,9.9,1147,3293,0,0,0,3,2,5,23.53820833333333,21.35558333333334
2,5,2.36,2698,3170,3.86,2914,3512,6.78,2703,3024,10.15,2524,3579,0,0,0,3,2,5,22.26022916666667,21.83358333333334
2,5,2.36,2698,3170,3.86,2914,3512,6.78,2703,3024,10.29,1258,3610,0,0,0,3,6,1,22.26022916666667,22.88558333333334
6,1,2.36,2698,3170,3.86,2914,3512,6.78,2703,3024,10.92,2609,3562,0,0,0,3,6,1,22.696895833333336,27.093583333333342
6,1,2.36,2698,3170,3.86,2914,3512,6.78,2703,3024,11.08,1244,3273,0,0,0,3,6,1,23.603562500000002,27.093583333333342
6,1,2.36,2698,3170,3.86,2914,3512,6.78,2703,3024,11.12,1467,3488,0,0,0,3,6,1,24.035229166666667,27.093583333333342
6,1,2.36,2698,3170,3.86,2914,3512,6.78,2703,3024,11.19,2419,3757,0,0,0,3,5,2,24.54522916666667,27.093583333333342
5,2,2.36,2698,3170,3.86,2914,3512,6.78,2703,3024,11.38,2385,3445,0,0,0,3,5,2,25.553229166666668,25.564406250000005
5,2,2.36,2698,3170,3.86,2914,3512,6.78,2703,3024,11.67,1183,3833,0,0,0,3,1,6,26.547229166666668,25.564406250000005
1,6,2.36,2698,3170,3.86,2914,3512,6.78,2703,3024,12.09,2011,3839,0,0,0,3,1,6,30.523229166666667,25.974406250000005
1,6,2.36,2698,3170,3.86,2914,3512,6.78,2703,3024,12.24,2652,3994,0,0,0,3,1,6,30.523229166666667,26.67273958333334
1,6,2.36,2698,3170,3.86,2914,3512,6.78,2703,3024,0.0,0,0,0,0,0,1,1,6,30.523229166666667,27.59273958333334
1,6,2.36,2698,3170,6.78,2703,3024,0.0,0,0,0.0,0,0,0,0,0,0,1,6,30.523229166666667,28.604406250000007
1,6,6.78,2703,3024,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,6,30.523229166666667,29.541072916666675
0,0,0.04,2126,3703,0.14,1367,3814,0.34,1041,3668,0.65,2366,3908,0,0,0,0,5,2,0.0,0.0
5,2,0.14,1367,3814,0.34,1041,3668,0.65,2366,3908,1.01,2302,3837,0,0,0,0,1,6,0.9259999999999999,0.0
1,6,0.34,1041,3668,0.65,2366,3908,1.01,2302,3837,1.19,1622,4633,0,0,0,0,1,6,4.47,0.615
1,6,0.65,2366,3908,1.01,2302,3837,1.19,1622,4633,1.35,2806,3010,0,0,0,0,1,6,4.47,0.9766666666666666
1,6,1.01,2302,3837,1.19,1622,4633,1.35,2806,3010,1.59,2915,3908,0,0,0,1,1,6,4.47,1.7983333333333333
1,6,1.01,2302,3837,1.35,2806,3010,1.59,2915,3908,1.83,1257,3436,0,0,0,3,3,4,4.47,2.361666666666667
